Media,Tactic,Week_start,Year,Quarter,Month,Week,Spending
Scripps - DIY,TV,2017-07-03,2017,3,7,28,6947.05
Scripps - TRAVEL,TV,2017-07-03,2017,3,7,28,32400.0
Scripps - GAC,TV,2017-07-03,2017,3,7,28,3546.0
Scripps - Digital,DIGITAL,2017-07-03,2017,3,7,28,0.0
Scripps - Magazine,PRINT,2017-07-03,2017,3,7,28,0.0
Fox News,TV,2017-07-03,2017,3,7,28,0.0
Hallmark,TV,2017-07-03,2017,3,7,28,0.0
Tonnage - Simulmedia,TV,2017-07-03,2017,3,7,28,0.0
Tonnage - AX,TV,2017-07-03,2017,3,7,28,0.0
Hulu,VOD,2017-07-03,2017,3,7,28,0.0
CBS FEP,VOD,2017-07-03,2017,3,7,28,0.0
NBC VOD,VOD,2017-07-03,2017,3,7,28,0.0
Yashi,DIGITAL,2017-07-03,2017,3,7,28,0.0
ABC - SCS (Production),TV,2017-07-10,2017,3,7,29,0.0
ABC - SCS (Local),TV,2017-07-10,2017,3,7,29,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-07-10,2017,3,7,29,20242.96
ABC- TV (GMA),SPONSORSHIP,2017-07-10,2017,3,7,29,24905.0
Radio - Nat'l,RADIO,2017-07-10,2017,3,7,29,0.0
Radio - Local (10 Markets),RADIO,2017-07-10,2017,3,7,29,0.0
HTS \ Local Baseball,TV,2017-07-10,2017,3,7,29,19848.0
Fox - CFB (In-Game),TV,2017-07-10,2017,3,7,29,0.0
FS1 - CFB (In-Game),TV,2017-07-10,2017,3,7,29,0.0
Fox - CFB (FSGO Streaming),TV,2017-07-10,2017,3,7,29,0.0
Fox - SB (In-game :30),TV,2017-07-10,2017,3,7,29,0.0
Fox - SB (FSGO Streaming),TV,2017-07-10,2017,3,7,29,0.0
Fox - SB (Deportes),TV,2017-07-10,2017,3,7,29,0.0
Scripps - FOOD,TV,2017-07-10,2017,3,7,29,45042.0
Scripps - COOKING,TV,2017-07-10,2017,3,7,29,16162.0
Scripps - HGTV,TV,2017-07-10,2017,3,7,29,32351.0
Scripps - DIY,TV,2017-07-10,2017,3,7,29,6659.75
Scripps - TRAVEL,TV,2017-07-10,2017,3,7,29,32400.0
Scripps - GAC,TV,2017-07-10,2017,3,7,29,3546.0
Scripps - Digital,DIGITAL,2017-07-10,2017,3,7,29,0.0
Scripps - Magazine,PRINT,2017-07-10,2017,3,7,29,0.0
Fox News,TV,2017-07-10,2017,3,7,29,0.0
Hallmark,TV,2017-07-10,2017,3,7,29,0.0
Tonnage - Simulmedia,TV,2017-07-10,2017,3,7,29,0.0
Tonnage - AX,TV,2017-07-10,2017,3,7,29,0.0
Hulu,VOD,2017-07-10,2017,3,7,29,0.0
CBS FEP,VOD,2017-07-10,2017,3,7,29,0.0
NBC VOD,VOD,2017-07-10,2017,3,7,29,0.0
Yashi,DIGITAL,2017-07-10,2017,3,7,29,0.0
ABC - SCS (Production),TV,2017-07-17,2017,3,7,30,0.0
ABC - SCS (Local),TV,2017-07-17,2017,3,7,30,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-07-17,2017,3,7,30,20242.96
ABC- TV (GMA),SPONSORSHIP,2017-07-17,2017,3,7,30,24905.0
Radio - Nat'l,RADIO,2017-07-17,2017,3,7,30,0.0
Radio - Local (10 Markets),RADIO,2017-07-17,2017,3,7,30,0.0
HTS \ Local Baseball,TV,2017-07-17,2017,3,7,30,99280.0
Fox - CFB (In-Game),TV,2017-07-17,2017,3,7,30,0.0
FS1 - CFB (In-Game),TV,2017-07-17,2017,3,7,30,0.0
Fox - CFB (FSGO Streaming),TV,2017-07-17,2017,3,7,30,0.0
Fox - SB (In-game :30),TV,2017-07-17,2017,3,7,30,0.0
Fox - SB (FSGO Streaming),TV,2017-07-17,2017,3,7,30,0.0
Fox - SB (Deportes),TV,2017-07-17,2017,3,7,30,0.0
Scripps - FOOD,TV,2017-07-17,2017,3,7,30,0.0
Scripps - COOKING,TV,2017-07-17,2017,3,7,30,0.0
Scripps - HGTV,TV,2017-07-17,2017,3,7,30,0.0
Scripps - DIY,TV,2017-07-17,2017,3,7,30,0.0
Scripps - TRAVEL,TV,2017-07-17,2017,3,7,30,0.0
Scripps - GAC,TV,2017-07-17,2017,3,7,30,0.0
Scripps - Digital,DIGITAL,2017-07-17,2017,3,7,30,0.0
Scripps - Magazine,PRINT,2017-07-17,2017,3,7,30,0.0
Fox News,TV,2017-07-17,2017,3,7,30,0.0
Hallmark,TV,2017-07-17,2017,3,7,30,0.0
Tonnage - Simulmedia,TV,2017-07-17,2017,3,7,30,0.0
Tonnage - AX,TV,2017-07-17,2017,3,7,30,0.0
Hulu,VOD,2017-07-17,2017,3,7,30,0.0
CBS FEP,VOD,2017-07-17,2017,3,7,30,0.0
NBC VOD,VOD,2017-07-17,2017,3,7,30,0.0
Yashi,DIGITAL,2017-07-17,2017,3,7,30,0.0
ABC - SCS (Production),TV,2017-07-24,2017,3,7,31,0.0
ABC - SCS (Local),TV,2017-07-24,2017,3,7,31,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-07-24,2017,3,7,31,20242.96
ABC- TV (GMA),SPONSORSHIP,2017-07-24,2017,3,7,31,25245.0
Radio - Nat'l,RADIO,2017-07-24,2017,3,7,31,0.0
Radio - Local (10 Markets),RADIO,2017-07-24,2017,3,7,31,0.0
HTS \ Local Baseball,TV,2017-07-24,2017,3,7,31,102381.0
Fox - CFB (In-Game),TV,2017-07-24,2017,3,7,31,0.0
FS1 - CFB (In-Game),TV,2017-07-24,2017,3,7,31,0.0
Fox - CFB (FSGO Streaming),TV,2017-07-24,2017,3,7,31,0.0
Fox - SB (In-game :30),TV,2017-07-24,2017,3,7,31,0.0
Fox - SB (FSGO Streaming),TV,2017-07-24,2017,3,7,31,0.0
Fox - SB (Deportes),TV,2017-07-24,2017,3,7,31,0.0
Scripps - FOOD,TV,2017-07-24,2017,3,7,31,45042.0
Scripps - COOKING,TV,2017-07-24,2017,3,7,31,16162.0
Scripps - HGTV,TV,2017-07-24,2017,3,7,31,37528.35
Scripps - DIY,TV,2017-07-24,2017,3,7,31,7006.55
Scripps - TRAVEL,TV,2017-07-24,2017,3,7,31,32400.0
Scripps - GAC,TV,2017-07-24,2017,3,7,31,3545.0
Scripps - Digital,DIGITAL,2017-07-24,2017,3,7,31,0.0
Scripps - Magazine,PRINT,2017-07-24,2017,3,7,31,0.0
Fox News,TV,2017-07-24,2017,3,7,31,0.0
Hallmark,TV,2017-07-24,2017,3,7,31,0.0
Tonnage - Simulmedia,TV,2017-07-24,2017,3,7,31,0.0
Tonnage - AX,TV,2017-07-24,2017,3,7,31,0.0
Hulu,VOD,2017-07-24,2017,3,7,31,0.0
CBS FEP,VOD,2017-07-24,2017,3,7,31,0.0
NBC VOD,VOD,2017-07-24,2017,3,7,31,0.0
Yashi,DIGITAL,2017-07-24,2017,3,7,31,0.0
ABC - SCS (Production),TV,2017-07-31,2017,3,7,32,0.0
ABC - SCS (Local),TV,2017-07-31,2017,3,7,32,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-07-31,2017,3,7,32,20242.96
ABC- TV (GMA),SPONSORSHIP,2017-07-31,2017,3,7,32,25245.0
Radio - Nat'l,RADIO,2017-07-31,2017,3,7,32,0.0
Radio - Local (10 Markets),RADIO,2017-07-31,2017,3,7,32,0.0
HTS \ Local Baseball,TV,2017-07-31,2017,3,7,32,101278.0
Fox - CFB (In-Game),TV,2017-07-31,2017,3,7,32,0.0
FS1 - CFB (In-Game),TV,2017-07-31,2017,3,7,32,0.0
Fox - CFB (FSGO Streaming),TV,2017-07-31,2017,3,7,32,0.0
Fox - SB (In-game :30),TV,2017-07-31,2017,3,7,32,0.0
Fox - SB (FSGO Streaming),TV,2017-07-31,2017,3,7,32,0.0
Fox - SB (Deportes),TV,2017-07-31,2017,3,7,32,0.0
Scripps - FOOD,TV,2017-07-31,2017,3,7,32,45042.0
Scripps - COOKING,TV,2017-07-31,2017,3,7,32,16162.0
Scripps - HGTV,TV,2017-07-31,2017,3,7,32,34251.6
Scripps - DIY,TV,2017-07-31,2017,3,7,32,6678.45
Scripps - TRAVEL,TV,2017-07-31,2017,3,7,32,32400.0
Scripps - GAC,TV,2017-07-31,2017,3,7,32,3545.0
Scripps - Digital,DIGITAL,2017-07-31,2017,3,7,32,0.0
Scripps - Magazine,PRINT,2017-07-31,2017,3,7,32,0.0
Fox News,TV,2017-07-31,2017,3,7,32,0.0
Hallmark,TV,2017-07-31,2017,3,7,32,0.0
Tonnage - Simulmedia,TV,2017-07-31,2017,3,7,32,32500.0
Tonnage - AX,TV,2017-07-31,2017,3,7,32,33000.0
Hulu,VOD,2017-07-31,2017,3,7,32,0.0
CBS FEP,VOD,2017-07-31,2017,3,7,32,0.0
NBC VOD,VOD,2017-07-31,2017,3,7,32,0.0
Yashi,DIGITAL,2017-07-31,2017,3,7,32,0.0
ABC - SCS (Production),TV,2017-08-07,2017,3,8,33,0.0
ABC - SCS (Local),TV,2017-08-07,2017,3,8,33,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-08-07,2017,3,8,33,20242.96
ABC- TV (GMA),SPONSORSHIP,2017-08-07,2017,3,8,33,25245.0
Radio - Nat'l,RADIO,2017-08-07,2017,3,8,33,0.0
Radio - Local (10 Markets),RADIO,2017-08-07,2017,3,8,33,0.0
HTS \ Local Baseball,TV,2017-08-07,2017,3,8,33,85808.0
Fox - CFB (In-Game),TV,2017-08-07,2017,3,8,33,0.0
FS1 - CFB (In-Game),TV,2017-08-07,2017,3,8,33,0.0
Fox - CFB (FSGO Streaming),TV,2017-08-07,2017,3,8,33,0.0
Fox - SB (In-game :30),TV,2017-08-07,2017,3,8,33,0.0
Fox - SB (FSGO Streaming),TV,2017-08-07,2017,3,8,33,0.0
Fox - SB (Deportes),TV,2017-08-07,2017,3,8,33,0.0
Scripps - FOOD,TV,2017-08-07,2017,3,8,33,0.0
Scripps - COOKING,TV,2017-08-07,2017,3,8,33,0.0
Scripps - HGTV,TV,2017-08-07,2017,3,8,33,0.0
Scripps - DIY,TV,2017-08-07,2017,3,8,33,0.0
Scripps - TRAVEL,TV,2017-08-07,2017,3,8,33,0.0
Scripps - GAC,TV,2017-08-07,2017,3,8,33,0.0
Scripps - Digital,DIGITAL,2017-08-07,2017,3,8,33,0.0
Scripps - Magazine,PRINT,2017-08-07,2017,3,8,33,0.0
Fox News,TV,2017-08-07,2017,3,8,33,0.0
Hallmark,TV,2017-08-07,2017,3,8,33,0.0
Tonnage - Simulmedia,TV,2017-08-07,2017,3,8,33,32500.0
Tonnage - AX,TV,2017-08-07,2017,3,8,33,33000.0
Hulu,VOD,2017-08-07,2017,3,8,33,0.0
CBS FEP,VOD,2017-08-07,2017,3,8,33,0.0
NBC VOD,VOD,2017-08-07,2017,3,8,33,0.0
Yashi,DIGITAL,2017-08-07,2017,3,8,33,0.0
ABC - SCS (Production),TV,2017-08-14,2017,3,8,34,0.0
ABC - SCS (Local),TV,2017-08-14,2017,3,8,34,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-08-14,2017,3,8,34,20242.96
ABC- TV (GMA),SPONSORSHIP,2017-08-14,2017,3,8,34,25245.0
Radio - Nat'l,RADIO,2017-08-14,2017,3,8,34,0.0
Radio - Local (10 Markets),RADIO,2017-08-14,2017,3,8,34,0.0
HTS \ Local Baseball,TV,2017-08-14,2017,3,8,34,97325.0
Fox - CFB (In-Game),TV,2017-08-14,2017,3,8,34,0.0
FS1 - CFB (In-Game),TV,2017-08-14,2017,3,8,34,0.0
Fox - CFB (FSGO Streaming),TV,2017-08-14,2017,3,8,34,0.0
Fox - SB (In-game :30),TV,2017-08-14,2017,3,8,34,0.0
Fox - SB (FSGO Streaming),TV,2017-08-14,2017,3,8,34,0.0
Fox - SB (Deportes),TV,2017-08-14,2017,3,8,34,0.0
Scripps - FOOD,TV,2017-08-14,2017,3,8,34,0.0
Scripps - COOKING,TV,2017-08-14,2017,3,8,34,0.0
Scripps - HGTV,TV,2017-08-14,2017,3,8,34,0.0
Scripps - DIY,TV,2017-08-14,2017,3,8,34,0.0
Scripps - TRAVEL,TV,2017-08-14,2017,3,8,34,0.0
Scripps - GAC,TV,2017-08-14,2017,3,8,34,0.0
Scripps - Digital,DIGITAL,2017-08-14,2017,3,8,34,0.0
Scripps - Magazine,PRINT,2017-08-14,2017,3,8,34,0.0
Fox News,TV,2017-08-14,2017,3,8,34,0.0
Hallmark,TV,2017-08-14,2017,3,8,34,0.0
Tonnage - Simulmedia,TV,2017-08-14,2017,3,8,34,32500.0
Tonnage - AX,TV,2017-08-14,2017,3,8,34,33000.0
Hulu,VOD,2017-08-14,2017,3,8,34,0.0
CBS FEP,VOD,2017-08-14,2017,3,8,34,0.0
NBC VOD,VOD,2017-08-14,2017,3,8,34,0.0
Yashi,DIGITAL,2017-08-14,2017,3,8,34,0.0
ABC - SCS (Production),TV,2017-08-21,2017,3,8,35,0.0
ABC - SCS (Local),TV,2017-08-21,2017,3,8,35,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-08-21,2017,3,8,35,20242.0
ABC- TV (GMA),SPONSORSHIP,2017-08-21,2017,3,8,35,25330.0
Radio - Nat'l,RADIO,2017-08-21,2017,3,8,35,0.0
Radio - Local (10 Markets),RADIO,2017-08-21,2017,3,8,35,0.0
HTS \ Local Baseball,TV,2017-08-21,2017,3,8,35,82960.0
Fox - CFB (In-Game),TV,2017-08-21,2017,3,8,35,0.0
FS1 - CFB (In-Game),TV,2017-08-21,2017,3,8,35,0.0
Fox - CFB (FSGO Streaming),TV,2017-08-21,2017,3,8,35,0.0
Fox - SB (In-game :30),TV,2017-08-21,2017,3,8,35,0.0
Fox - SB (FSGO Streaming),TV,2017-08-21,2017,3,8,35,0.0
Fox - SB (Deportes),TV,2017-08-21,2017,3,8,35,0.0
Scripps - FOOD,TV,2017-08-21,2017,3,8,35,0.0
Scripps - COOKING,TV,2017-08-21,2017,3,8,35,0.0
Scripps - HGTV,TV,2017-08-21,2017,3,8,35,0.0
Scripps - DIY,TV,2017-08-21,2017,3,8,35,0.0
Scripps - TRAVEL,TV,2017-08-21,2017,3,8,35,0.0
Scripps - GAC,TV,2017-08-21,2017,3,8,35,0.0
Scripps - Digital,DIGITAL,2017-08-21,2017,3,8,35,0.0
Scripps - Magazine,PRINT,2017-08-21,2017,3,8,35,0.0
Fox News,TV,2017-08-21,2017,3,8,35,0.0
Hallmark,TV,2017-08-21,2017,3,8,35,0.0
Tonnage - Simulmedia,TV,2017-08-21,2017,3,8,35,32500.0
Tonnage - AX,TV,2017-08-21,2017,3,8,35,33000.0
Hulu,VOD,2017-08-21,2017,3,8,35,0.0
CBS FEP,VOD,2017-08-21,2017,3,8,35,0.0
NBC VOD,VOD,2017-08-21,2017,3,8,35,0.0
Yashi,DIGITAL,2017-08-21,2017,3,8,35,0.0
ABC - SCS (Production),TV,2017-08-28,2017,3,8,36,0.0
ABC - SCS (Local),TV,2017-08-28,2017,3,8,36,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-08-28,2017,3,8,36,20242.0
ABC- TV (GMA),SPONSORSHIP,2017-08-28,2017,3,8,36,44625.0
Radio - Nat'l,RADIO,2017-08-28,2017,3,8,36,0.0
Radio - Local (10 Markets),RADIO,2017-08-28,2017,3,8,36,0.0
HTS \ Local Baseball,TV,2017-08-28,2017,3,8,36,106250.0
Fox - CFB (In-Game),TV,2017-08-28,2017,3,8,36,72472.7
FS1 - CFB (In-Game),TV,2017-08-28,2017,3,8,36,14438.1
Fox - CFB (FSGO Streaming),TV,2017-08-28,2017,3,8,36,7692.0
Fox - SB (In-game :30),TV,2017-08-28,2017,3,8,36,0.0
Fox - SB (FSGO Streaming),TV,2017-08-28,2017,3,8,36,0.0
Fox - SB (Deportes),TV,2017-08-28,2017,3,8,36,0.0
Scripps - FOOD,TV,2017-08-28,2017,3,8,36,0.0
Scripps - COOKING,TV,2017-08-28,2017,3,8,36,0.0
Scripps - HGTV,TV,2017-08-28,2017,3,8,36,0.0
Scripps - DIY,TV,2017-08-28,2017,3,8,36,0.0
Scripps - TRAVEL,TV,2017-08-28,2017,3,8,36,0.0
Scripps - GAC,TV,2017-08-28,2017,3,8,36,0.0
Scripps - Digital,DIGITAL,2017-08-28,2017,3,8,36,0.0
Scripps - Magazine,PRINT,2017-08-28,2017,3,8,36,0.0
Fox News,TV,2017-08-28,2017,3,8,36,0.0
Hallmark,TV,2017-08-28,2017,3,8,36,0.0
Tonnage - Simulmedia,TV,2017-08-28,2017,3,8,36,0.0
Tonnage - AX,TV,2017-08-28,2017,3,8,36,0.0
Hulu,VOD,2017-08-28,2017,3,8,36,0.0
CBS FEP,VOD,2017-08-28,2017,3,8,36,0.0
NBC VOD,VOD,2017-08-28,2017,3,8,36,0.0
Yashi,DIGITAL,2017-08-28,2017,3,8,36,0.0
ABC - SCS (Production),TV,2017-09-04,2017,3,9,37,0.0
ABC - SCS (Local),TV,2017-09-04,2017,3,9,37,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-09-04,2017,3,9,37,0.0
ABC- TV (GMA),SPONSORSHIP,2017-09-04,2017,3,9,37,44625.0
Radio - Nat'l,RADIO,2017-09-04,2017,3,9,37,0.0
Radio - Local (10 Markets),RADIO,2017-09-04,2017,3,9,37,0.0
HTS \ Local Baseball,TV,2017-09-04,2017,3,9,37,0.0
Fox - CFB (In-Game),TV,2017-09-04,2017,3,9,37,221554.65
FS1 - CFB (In-Game),TV,2017-09-04,2017,3,9,37,14438.1
Fox - CFB (FSGO Streaming),TV,2017-09-04,2017,3,9,37,7692.0
Fox - SB (In-game :30),TV,2017-09-04,2017,3,9,37,0.0
Fox - SB (FSGO Streaming),TV,2017-09-04,2017,3,9,37,0.0
Fox - SB (Deportes),TV,2017-09-04,2017,3,9,37,0.0
Scripps - FOOD,TV,2017-09-04,2017,3,9,37,0.0
Scripps - COOKING,TV,2017-09-04,2017,3,9,37,0.0
Scripps - HGTV,TV,2017-09-04,2017,3,9,37,0.0
Scripps - DIY,TV,2017-09-04,2017,3,9,37,0.0
Scripps - TRAVEL,TV,2017-09-04,2017,3,9,37,0.0
Scripps - GAC,TV,2017-09-04,2017,3,9,37,0.0
Scripps - Digital,DIGITAL,2017-09-04,2017,3,9,37,0.0
Scripps - Magazine,PRINT,2017-09-04,2017,3,9,37,0.0
Fox News,TV,2017-09-04,2017,3,9,37,0.0
Hallmark,TV,2017-09-04,2017,3,9,37,0.0
Tonnage - Simulmedia,TV,2017-09-04,2017,3,9,37,0.0
Tonnage - AX,TV,2017-09-04,2017,3,9,37,0.0
Hulu,VOD,2017-09-04,2017,3,9,37,0.0
CBS FEP,VOD,2017-09-04,2017,3,9,37,0.0
NBC VOD,VOD,2017-09-04,2017,3,9,37,0.0
Yashi,DIGITAL,2017-09-04,2017,3,9,37,0.0
ABC - SCS (Production),TV,2017-09-11,2017,3,9,38,0.0
ABC - SCS (Local),TV,2017-09-11,2017,3,9,38,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-09-11,2017,3,9,38,0.0
ABC- TV (GMA),SPONSORSHIP,2017-09-11,2017,3,9,38,0.0
Radio - Nat'l,RADIO,2017-09-11,2017,3,9,38,0.0
Radio - Local (10 Markets),RADIO,2017-09-11,2017,3,9,38,0.0
HTS \ Local Baseball,TV,2017-09-11,2017,3,9,38,0.0
Fox - CFB (In-Game),TV,2017-09-11,2017,3,9,38,0.0
FS1 - CFB (In-Game),TV,2017-09-11,2017,3,9,38,11835.4
Fox - CFB (FSGO Streaming),TV,2017-09-11,2017,3,9,38,7692.0
Fox - SB (In-game :30),TV,2017-09-11,2017,3,9,38,0.0
Fox - SB (FSGO Streaming),TV,2017-09-11,2017,3,9,38,0.0
Fox - SB (Deportes),TV,2017-09-11,2017,3,9,38,0.0
Scripps - FOOD,TV,2017-09-11,2017,3,9,38,0.0
Scripps - COOKING,TV,2017-09-11,2017,3,9,38,0.0
Scripps - HGTV,TV,2017-09-11,2017,3,9,38,0.0
Scripps - DIY,TV,2017-09-11,2017,3,9,38,0.0
Scripps - TRAVEL,TV,2017-09-11,2017,3,9,38,0.0
Scripps - GAC,TV,2017-09-11,2017,3,9,38,0.0
Scripps - Digital,DIGITAL,2017-09-11,2017,3,9,38,0.0
Scripps - Magazine,PRINT,2017-09-11,2017,3,9,38,0.0
Fox News,TV,2017-09-11,2017,3,9,38,0.0
Hallmark,TV,2017-09-11,2017,3,9,38,0.0
Tonnage - Simulmedia,TV,2017-09-11,2017,3,9,38,32500.0
Tonnage - AX,TV,2017-09-11,2017,3,9,38,33000.0
Hulu,VOD,2017-09-11,2017,3,9,38,0.0
CBS FEP,VOD,2017-09-11,2017,3,9,38,0.0
NBC VOD,VOD,2017-09-11,2017,3,9,38,0.0
Yashi,DIGITAL,2017-09-11,2017,3,9,38,0.0
ABC - SCS (Production),TV,2017-09-18,2017,3,9,39,0.0
ABC - SCS (Local),TV,2017-09-18,2017,3,9,39,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-09-18,2017,3,9,39,0.0
ABC- TV (GMA),SPONSORSHIP,2017-09-18,2017,3,9,39,0.0
Radio - Nat'l,RADIO,2017-09-18,2017,3,9,39,0.0
Radio - Local (10 Markets),RADIO,2017-09-18,2017,3,9,39,0.0
HTS \ Local Baseball,TV,2017-09-18,2017,3,9,39,0.0
Fox - CFB (In-Game),TV,2017-09-18,2017,3,9,39,122581.9
FS1 - CFB (In-Game),TV,2017-09-18,2017,3,9,39,13429.15
Fox - CFB (FSGO Streaming),TV,2017-09-18,2017,3,9,39,7692.0
Fox - SB (In-game :30),TV,2017-09-18,2017,3,9,39,0.0
Fox - SB (FSGO Streaming),TV,2017-09-18,2017,3,9,39,0.0
Fox - SB (Deportes),TV,2017-09-18,2017,3,9,39,0.0
Scripps - FOOD,TV,2017-09-18,2017,3,9,39,0.0
Scripps - COOKING,TV,2017-09-18,2017,3,9,39,0.0
Scripps - HGTV,TV,2017-09-18,2017,3,9,39,0.0
Scripps - DIY,TV,2017-09-18,2017,3,9,39,0.0
Scripps - TRAVEL,TV,2017-09-18,2017,3,9,39,0.0
Scripps - GAC,TV,2017-09-18,2017,3,9,39,0.0
Scripps - Digital,DIGITAL,2017-09-18,2017,3,9,39,0.0
Scripps - Magazine,PRINT,2017-09-18,2017,3,9,39,0.0
Fox News,TV,2017-09-18,2017,3,9,39,0.0
Hallmark,TV,2017-09-18,2017,3,9,39,0.0
Tonnage - Simulmedia,TV,2017-09-18,2017,3,9,39,32500.0
Tonnage - AX,TV,2017-09-18,2017,3,9,39,33000.0
Hulu,VOD,2017-09-18,2017,3,9,39,0.0
CBS FEP,VOD,2017-09-18,2017,3,9,39,0.0
NBC VOD,VOD,2017-09-18,2017,3,9,39,0.0
Yashi,DIGITAL,2017-09-18,2017,3,9,39,0.0
ABC - SCS (Production),TV,2017-09-25,2017,4,9,40,0.0
ABC - SCS (Local),TV,2017-09-25,2017,4,9,40,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-09-25,2017,4,9,40,0.0
ABC- TV (GMA),SPONSORSHIP,2017-09-25,2017,4,9,40,0.0
Radio - Nat'l,RADIO,2017-09-25,2017,4,9,40,0.0
Radio - Local (10 Markets),RADIO,2017-09-25,2017,4,9,40,0.0
HTS \ Local Baseball,TV,2017-09-25,2017,4,9,40,0.0
Fox - CFB (In-Game),TV,2017-09-25,2017,4,9,40,155808.4
FS1 - CFB (In-Game),TV,2017-09-25,2017,4,9,40,25732.05
Fox - CFB (FSGO Streaming),TV,2017-09-25,2017,4,9,40,7692.0
Fox - SB (In-game :30),TV,2017-09-25,2017,4,9,40,0.0
Fox - SB (FSGO Streaming),TV,2017-09-25,2017,4,9,40,0.0
Fox - SB (Deportes),TV,2017-09-25,2017,4,9,40,0.0
Scripps - FOOD,TV,2017-09-25,2017,4,9,40,0.0
Scripps - COOKING,TV,2017-09-25,2017,4,9,40,0.0
Scripps - HGTV,TV,2017-09-25,2017,4,9,40,0.0
Scripps - DIY,TV,2017-09-25,2017,4,9,40,0.0
Scripps - TRAVEL,TV,2017-09-25,2017,4,9,40,0.0
Scripps - GAC,TV,2017-09-25,2017,4,9,40,0.0
Scripps - Digital,DIGITAL,2017-09-25,2017,4,9,40,0.0
Scripps - Magazine,PRINT,2017-09-25,2017,4,9,40,0.0
Fox News,TV,2017-09-25,2017,4,9,40,0.0
Hallmark,TV,2017-09-25,2017,4,9,40,0.0
Tonnage - Simulmedia,TV,2017-09-25,2017,4,9,40,0.0
Tonnage - AX,TV,2017-09-25,2017,4,9,40,0.0
Hulu,VOD,2017-09-25,2017,4,9,40,0.0
CBS FEP,VOD,2017-09-25,2017,4,9,40,0.0
NBC VOD,VOD,2017-09-25,2017,4,9,40,0.0
Yashi,DIGITAL,2017-09-25,2017,4,9,40,0.0
ABC - SCS (Production),TV,2017-10-02,2017,4,10,41,0.0
ABC - SCS (Local),TV,2017-10-02,2017,4,10,41,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-10-02,2017,4,10,41,0.0
ABC- TV (GMA),SPONSORSHIP,2017-10-02,2017,4,10,41,0.0
Radio - Nat'l,RADIO,2017-10-02,2017,4,10,41,0.0
Radio - Local (10 Markets),RADIO,2017-10-02,2017,4,10,41,0.0
HTS \ Local Baseball,TV,2017-10-02,2017,4,10,41,0.0
Fox - CFB (In-Game),TV,2017-10-02,2017,4,10,41,106495.65
FS1 - CFB (In-Game),TV,2017-10-02,2017,4,10,41,9012.55
Fox - CFB (FSGO Streaming),TV,2017-10-02,2017,4,10,41,7692.0
Fox - SB (In-game :30),TV,2017-10-02,2017,4,10,41,0.0
Fox - SB (FSGO Streaming),TV,2017-10-02,2017,4,10,41,0.0
Fox - SB (Deportes),TV,2017-10-02,2017,4,10,41,0.0
Scripps - FOOD,TV,2017-10-02,2017,4,10,41,49419.0
Scripps - COOKING,TV,2017-10-02,2017,4,10,41,16049.7
Scripps - HGTV,TV,2017-10-02,2017,4,10,41,35424.6
Scripps - DIY,TV,2017-10-02,2017,4,10,41,6492.3
Scripps - TRAVEL,TV,2017-10-02,2017,4,10,41,32351.0
Scripps - GAC,TV,2017-10-02,2017,4,10,41,3559.8
Scripps - Digital,DIGITAL,2017-10-02,2017,4,10,41,0.0
Scripps - Magazine,PRINT,2017-10-02,2017,4,10,41,0.0
Fox News,TV,2017-10-02,2017,4,10,41,0.0
Hallmark,TV,2017-10-02,2017,4,10,41,0.0
Tonnage - Simulmedia,TV,2017-10-02,2017,4,10,41,33281.25
Tonnage - AX,TV,2017-10-02,2017,4,10,41,33000.0
Hulu,VOD,2017-10-02,2017,4,10,41,0.0
CBS FEP,VOD,2017-10-02,2017,4,10,41,0.0
NBC VOD,VOD,2017-10-02,2017,4,10,41,0.0
Yashi,DIGITAL,2017-10-02,2017,4,10,41,0.0
ABC - SCS (Production),TV,2017-10-09,2017,4,10,42,0.0
ABC - SCS (Local),TV,2017-10-09,2017,4,10,42,0.0
ABC - SCS (Digital Amplify),DIGITAL,2017-10-09,2017,4,10,42,0.0
ABC- TV (GMA),SPONSORSHIP,2017-10-09,2017,4,10,42,0.0
Radio - Nat'l,RADIO,2017-10-09,2017,4,10,42,0.0
Radio - Local (10 Markets),RADIO,2017-10-09,2017,4,10,42,0.0
HTS \ Local Baseball,TV,2017-10-09,2017,4,10,42,0.0
Fox - CFB (In-Game),TV,2017-10-09,2017,4,10,42,0.0
FS1 - CFB (In-Game),TV,2017-10-09,2017,4,10,42,44087.8
Fox - CFB (FSGO Streaming),TV,2017-10-09,2017,4,10,42,7692.0
Fox - SB (In-game :30),TV,2017-10-09,2017,4,10,42,0.0
Fox - SB (FSGO Streaming),TV,2017-10-09,2017,4,10,42,0.0
